int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Port Vila,200,56,2000,2005,2000,2007,6832201497,2041969587,588,1274,720,808,1458,112805
Espiritu Santo,56,31,2008,2005,2004,2011,1817280882,1074701104,597,1189,1234,1072,370,28586
Luganville,4,4,1992,1992,2013,2013,24634667,37120722,1001,1540,1138,1122,10,722
Maewo,1,1,2014,2014,2014,2014,9914,12914,43,43,43,43,0,24
