int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Port Vila,200,57,2000,2005,1997,2004,10269247233,2133721642,763,913,1039,802,2357,182471
Espiritu Santo,59,29,2007,2004,2008,2012,2182257262,1929472232,1435,1293,2044,2240,443,34205
Luganville,2,2,2012,2012,2015,2015,66199910,103659956,1618,1618,2638,2653,5,370
