Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Fiji,86,29,927,1040,2005,2007,2007,2008,668,759,699,690,62,72,65,68,12,31,22,25,198.8,15327,15621,1155008,3782561,4387710,13430,49397,58157
Tokelau,81,6,62,58,2015,2008,2007,2006,317,3543,1493,2300,32,103,263,289,95,632,2582,2858,83.0,6228,6348,393026,962412,1031873,4852,11576,14005
Tonga,50,15,388,392,2005,2006,2005,2006,526,503,517,531,45,44,51,51,14,18,16,18,68.7,5286,5387,418018,1252244,1534452,8360,29688,36213
French Polynesia,45,12,889,799,2008,2005,2007,2010,1309,1225,1256,1293,96,89,88,97,11,12,13,16,207.0,15983,16290,771278,3183590,3908889,17140,78654,97145
United States of America,16,10,1524,344,2005,2002,2006,2008,2279,2606,2313,2381,148,325,139,177,8,18,10,13,369.0,28470,29017,973612,3675381,4008810,60851,219593,235389
Samoa,8,2,6,5,2013,2012,2013,2013,1189,852,491,428,70,88,200,189,174,114,213,202,20.5,1539,1568,15115,111587,54539,1889,5001,7051
New Zealand,7,1,115,154,2006,2006,2006,2006,1628,1628,1686,1686,132,132,142,142,21,21,23,23,21.1,1625,1656,343631,871523,984044,49090,126519,142480
Mexico,5,4,113,93,1985,1986,1985,1986,10415,10615,11708,11588,1113,1286,1528,1514,428,458,442,470,45.0,3378,3443,652216,1446740,1644797,130443,306992,363920
Ecuador,4,3,191,250,1998,1997,1998,1998,16236,18054,14807,13755,2039,2325,2956,2620,94,98,101,91,73.7,5556,5662,1594355,3532604,4013457,398589,931376,1097319
Cook Islands,4,3,30,5,2011,2009,2010,2011,798,919,771,845,85,113,85,120,12,13,9,10,9.0,690,704,13852,84638,123984,3463,19187,25944
Wallis and Futuna,3,3,6,1,2001,2001,2003,2001,288,285,285,284,28,31,29,29,10,10,10,10,3.5,262,267,3225,21077,38253,1075,6620,10931
Tuvalu,3,2,12,6,2011,2009,2013,2012,1480,2285,2400,1697,365,678,1623,1350,26,38,27,33,7.7,576,587,26635,68156,89498,8878,25107,33595
New Caledonia,2,2,70,89,2004,2004,2004,2005,1853,1853,1682,1591,406,406,345,269,44,44,40,35,9.3,715,728,219169,470323,513964,109584,267983,306211
Kiribati,2,2,30,31,2012,2012,2014,2014,2358,2358,1478,1369,238,238,144,109,232,232,106,59,7.2,549,560,43485,140652,160337,21743,75564,91514
Panama,2,2,42,29,1980,1980,1980,1979,11108,11108,11081,11128,1373,1373,1373,1375,171,171,173,159,24.4,1829,1864,204133,452806,514795,102066,240209,284753
Guam,1,1,16,18,1999,1999,1999,1999,3246,3246,3246,3246,336,336,336,336,11,11,11,11,3.8,297,302,31419,92163,127099,31419,125871,158710
Malaysia,1,1,3,3,2018,2018,2018,2018,5973,5973,5973,5973,880,880,880,880,223,223,223,223,8.0,601,612,9665,74513,35162,9665,23586,33623
Solomon Islands,1,1,12,5,2008,2008,2008,2008,7000,7000,7000,7000,769,769,769,769,400,400,400,400,1.8,139,141,34631,76818,87334,34631,81502,96615
Vanuatu,1,1,3,1,1993,1993,1993,1993,1296,1296,1296,1296,105,105,105,105,61,61,61,61,1.5,113,115,5753,11803,12719,5753,12801,14454
Australia,1,1,1,0,2001,2001,2001,2001,2201,2201,2201,2201,646,646,646,646,239,239,239,239,1.5,109,111,9533,22542,30183,9533,24615,33235
Micronesia (Federated States of),1,1,16,7,2008,2008,2008,2008,9488,9488,9488,9488,1273,1273,1273,1273,453,453,453,453,2.7,205,209,46936,104113,118366,46936,110461,130945
China,1,1,116,184,2015,2015,2015,2015,4715,4715,4715,4715,389,389,389,389,11,11,11,11,9.3,721,735,82054,162399,201427,82054,261951,304566
Niue,1,1,2,2,1999,1999,1999,1999,351,351,351,351,32,32,32,32,4,4,4,4,0.4,35,35,3395,9959,13734,3395,13601,17150
