Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1629,844,39313,55154,2006,2006,2006,2006,321,560,662,685,37,82,663,861,29,67,69,84,5724.5,437982,446391,27620503,72792696,81422342,16955,55345,66960
India,626,433,30484,40682,2009,2009,2009,2009,1001,1272,1156,1171,81,131,131,142,34,79,69,84,3521.7,268815,273976,22497372,59846216,68935693,35938,122912,148448
Qatar,430,209,12554,15148,2007,2009,2007,2007,490,685,742,692,42,90,204,167,22,64,45,59,1852.5,136919,139548,7008198,24635946,26463463,16298,67026,85276
Saudi Arabia,418,280,40857,43417,2007,2008,2008,2008,1397,1537,1460,1357,87,150,199,267,18,36,26,33,3938.8,304920,310774,23787345,65251042,75203705,56908,182160,214329
Singapore,291,227,66834,68581,2009,2009,2008,2008,3330,3460,3639,3551,241,270,293,302,24,57,81,85,6611.1,471383,480434,28063152,96991333,105933629,96437,406630,520070
Pakistan,204,119,5559,7505,2007,2010,2009,2009,828,838,832,841,66,85,85,88,22,71,56,67,750.7,57238,58337,3948866,12349389,13950637,19357,72437,87956
Iran (Islamic Republic of),170,110,1494,2306,1999,2001,2005,2005,284,559,578,612,44,154,176,183,65,88,90,94,356.6,27167,27689,1734124,3989077,4531169,10201,32715,40735
Sri Lanka,134,82,13527,15156,2009,2008,2009,2010,1708,1869,1798,1801,114,147,135,149,32,33,39,48,1324.3,102546,104515,9809480,25362408,28218651,73205,213863,244459
Djibouti,120,61,6519,6831,2008,2008,2008,2007,823,1119,956,918,58,104,81,84,15,45,34,44,811.4,62809,64015,5426719,13828084,15487114,45223,127796,145809
Morocco,83,32,60499,61536,2013,2013,2013,2013,3909,4007,3933,3936,221,232,225,226,23,24,25,25,4973.5,385263,392660,15401124,67177570,63609572,185556,794839,974743
Malaysia,75,69,29372,54438,2009,2009,2009,2009,3369,3650,3575,3577,323,338,359,363,78,79,86,89,1742.8,134012,136585,14369070,27251140,29485248,191588,553990,692534
Iraq,67,54,2865,5200,2008,2009,2010,2010,731,840,771,765,69,97,108,108,34,79,41,38,329.6,25471,25960,1848174,3748811,4322977,27585,83633,104172
Yemen,65,43,967,1502,1995,1996,1999,1999,1056,1552,1540,1534,209,322,396,389,59,113,159,166,259.8,19911,20294,1076410,3183784,3675510,16560,67062,83991
Kenya,60,21,3328,4278,2006,2006,2007,2007,1835,2006,1948,1960,144,182,166,169,16,23,26,26,523.8,40573,41352,3483650,11274061,12433186,58061,196300,229421
Somalia,59,32,646,931,1990,1991,1993,1993,1107,1244,1256,1278,109,195,221,228,62,100,99,101,152.6,11665,11889,942368,2654372,3347683,15972,58630,72922
Bahrain,54,34,1181,1790,2006,2008,2006,2006,534,668,649,619,48,65,73,72,59,54,66,75,168.4,13028,13278,877582,2381308,2848223,16252,57173,69499
