Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1662,966,44154,49556,2006,2006,2008,2007,321,550,615,623,36,103,125,160,20,73,60,66,5936.1,457479,466262,29536274,82786328,92482718,17772,56818,67210
India,432,277,21984,30096,2008,2008,2008,2008,1119,1544,1457,1420,112,157,197,191,38,67,60,69,2708.7,202424,206310,15362546,44076431,48938717,35561,132432,164614
Qatar,414,161,13337,15922,2005,2006,2004,2004,553,838,882,798,66,126,253,224,38,77,67,68,2392.3,174618,177970,8035351,26344190,28338097,19409,75264,94922
Saudi Arabia,285,160,17351,22890,2009,2009,2010,2010,915,980,1104,1039,83,108,105,109,36,79,37,44,1709.4,132278,134817,10771062,28858824,33474632,37793,127960,152787
Singapore,217,176,47529,52665,2010,2010,2009,2010,3266,3505,3664,3501,264,280,325,302,12,22,22,22,4705.9,340488,347025,20499085,64572261,74258136,94466,399199,508358
Sri Lanka,189,89,27627,31391,2010,2010,2011,2011,1655,1812,1676,1688,118,141,114,119,17,23,19,19,2357.5,182554,186059,12675121,39526416,42421256,67064,240410,286179
Iran (Islamic Republic of),165,109,1547,2166,1998,2000,2004,2003,360,851,693,714,49,117,392,343,46,115,84,85,374.9,28674,29224,1666666,4044278,4849505,10101,36886,46260
Pakistan,140,70,4285,5443,2008,2009,2008,2009,890,876,894,910,72,86,83,87,32,89,57,70,580.2,44358,45210,3896647,11938872,13370181,27833,94246,113151
China,128,106,85798,155081,2009,2009,2010,2010,5583,5183,5519,5455,490,460,520,519,54,73,79,81,5313.0,402641,410372,38832590,76096294,78661246,303380,892522,1131556
Djibouti,110,77,3725,5097,2004,2005,2005,2006,1013,1426,969,1016,116,177,126,135,29,54,44,49,627.9,48492,49423,3407272,9500467,10886235,30975,105115,124801
Egypt,98,61,16341,22044,2005,2007,2006,2007,2083,2427,2336,2425,143,208,191,209,34,58,49,55,1799.9,137694,140337,11106162,27542844,30134439,113328,343057,409235
Malaysia,93,79,27832,36427,2010,2010,2010,2010,3162,3435,3428,3577,237,256,271,309,22,33,31,34,2378.1,184167,187703,13219880,33560035,39796730,142149,499949,604018
South Africa,76,68,11983,21141,2010,2010,2011,2011,3942,4047,3910,3895,350,393,403,402,87,101,86,83,1270.4,98396,100285,7527733,24164154,27591958,99049,412609,499447
Kenya,72,31,5792,7975,2009,2007,2009,2009,1933,2812,2254,2333,181,298,275,297,74,114,99,106,759.4,58814,59943,4910112,14185202,16161690,68196,227714,268868
Kuwait,71,55,1731,2413,2007,2007,2007,2008,730,779,836,813,88,106,101,106,53,86,73,76,311.5,23403,23853,1179408,3800481,4407267,16611,67884,89416
Japan,70,29,43193,42664,2009,2008,2010,2010,5938,5843,5896,5816,356,420,388,412,22,34,24,25,4349.0,273579,278831,11106508,47811085,43127957,158664,864754,1257330
Yemen,65,45,719,1099,1998,1998,2001,2002,973,1241,1338,1301,223,268,283,274,128,220,262,277,256.3,19520,19895,1088261,2687194,3270782,16742,54272,66887
Somalia,62,28,667,946,1994,1991,1995,1995,767,1163,1068,1108,129,224,254,267,160,232,185,192,227.1,17317,17649,948621,2618037,3208814,15300,55547,68977
United States of America,59,40,47110,63353,2009,2010,2009,2010,7188,8445,8243,8626,418,589,598,656,28,61,57,68,4347.0,332795,339185,25084873,64914807,73218805,425167,1417893,1709238
"Tanzania, United Republic of",59,25,3611,4938,2006,2006,2006,2007,1918,2280,2076,2111,149,182,166,171,103,161,131,137,594.6,46058,46942,3377689,12023230,13254272,57249,215069,252645
Spain,54,26,14532,17426,2008,2008,2008,2008,3858,4673,4117,4181,234,376,307,329,21,75,35,41,1804.1,138849,141515,13402572,32906146,36284643,248196,688391,795220
Indonesia,47,47,13890,16277,2009,2009,2007,2008,3331,4766,6394,4691,277,354,823,605,21,84,417,264,1469.2,97886,99765,5885727,19181122,19699102,125228,534869,727175
Réunion,46,10,2908,3814,2005,2005,2005,2005,2320,2448,2357,2363,164,176,170,171,15,20,19,19,408.9,31671,32279,3110480,11081258,12064257,67619,244257,285374
