Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Panama,31,30,618,930,2006,2006,2008,2008,1109,1215,1094,1094,93,194,131,120,67,135,148,157,98.0,7530,7675,593610,1584377,2075257,19149,72689,91203
Bahamas,29,14,480,141,1992,1993,1997,2002,423,485,419,454,38,54,35,48,14,23,15,9,112.2,8672,8838,224811,1031747,1207812,7752,32517,35507
Brazil,24,22,1882,2711,2003,2003,2007,2008,5093,5110,5067,5061,390,419,441,448,84,159,182,187,364.0,27948,28485,2471447,5741695,7270394,102977,300789,355377
Argentina,18,16,2170,3420,2010,2010,2011,2011,5885,5559,5769,5775,473,454,480,481,82,335,345,342,258.8,19992,20375,1442169,3626047,5338182,80120,337224,425792
Honduras,17,9,88,107,2003,2003,2001,2003,590,674,658,670,55,52,56,59,110,55,49,53,22.4,1715,1748,182583,521435,662624,10740,34550,44058
France,14,12,1501,2323,2009,2008,2010,2010,4420,5304,5113,5139,395,439,507,511,40,193,194,196,182.6,14088,14358,1089578,2890889,4056725,77827,331855,421316
Aruba,11,7,319,510,2001,2001,1997,1996,1142,1294,1665,2231,82,132,357,413,26,57,128,148,46.4,3578,3647,288412,772092,912505,26219,81930,102851
Spain,11,11,506,723,2004,2004,2004,2004,4123,4224,4223,4237,340,350,358,360,76,78,82,82,125.3,9659,9844,624871,2007954,2444825,56806,213663,260830
Netherlands,10,10,886,1334,2008,2008,2010,2010,4817,5087,4942,4964,374,390,388,395,106,246,280,287,156.2,12001,12232,780104,2743410,3373207,78010,330500,407575
Russian Federation,10,10,826,1265,2002,2002,2003,2004,5918,6021,5905,5855,465,472,500,517,42,83,81,86,215.2,16424,16739,1483273,3603179,4274289,148327,394181,473698
United Kingdom of Great Britain and Northern Ireland,10,10,632,986,2002,2002,2008,2008,4474,3771,4610,4626,362,325,408,411,88,178,201,204,95.9,7371,7513,600997,1583114,2245553,60100,230070,290084
Germany,9,8,1017,1362,2003,2003,2002,2002,5200,5211,5209,5215,332,369,344,348,21,59,47,52,164.3,12664,12908,1141986,3933714,4449103,126887,464403,549871
Algeria,9,4,1389,2321,2006,2005,2006,2005,4681,4748,4701,4700,450,465,466,468,75,60,59,56,178.1,13798,14063,768425,2957849,3354553,85381,385997,477379
Gibraltar,9,9,857,1347,2007,2007,2006,2006,4399,4510,4569,4585,345,381,420,431,41,104,105,113,130.9,10107,10301,715737,2373909,2765415,79526,320563,396851
Guatemala,7,5,119,135,2006,2005,2006,2008,713,704,847,908,56,73,114,105,13,32,40,39,17.8,1371,1398,130844,413309,489803,18692,64420,75859
Portugal,6,6,511,639,2007,2007,2008,2008,4266,4254,4435,4458,276,291,297,298,13,16,16,17,89.4,6907,7040,570330,2055501,2312785,95055,382170,463195
Viet Nam,5,5,1008,1581,2009,2009,2008,2008,11401,9466,7902,7454,961,803,947,941,79,157,110,115,123.3,9537,9720,633894,1761976,2721449,126779,596881,772650
Peru,4,4,473,753,2014,2014,2014,2014,5852,5060,4878,4823,502,480,497,495,239,486,537,526,56.6,4381,4466,296853,782519,1025408,74213,300866,366029
Hong Kong,4,4,923,1469,2010,2010,2010,2010,11128,11017,11072,11073,958,975,969,969,26,83,78,79,109.1,8440,8602,617948,1562332,2308794,154487,654854,828281
Guyana,4,4,135,185,2009,2009,2009,2009,2116,2279,2256,2205,230,212,223,224,66,99,93,105,21.2,1635,1666,74674,220261,338128,18669,92660,121634
Malta,4,4,377,610,2006,2006,2006,2006,5075,5023,5009,5011,434,430,429,429,18,32,31,32,40.7,3141,3202,245155,729232,1117598,61289,306425,402931
Indonesia,3,1,0,0,2017,2017,2017,2017,257,257,242,242,173,173,174,174,29,29,30,30,0.8,63,64,1687,3989,5341,562,1452,1960
China,3,3,388,623,2010,2010,2006,2006,10225,6908,10240,10275,804,567,843,843,46,164,228,231,40.9,3160,3221,255539,709252,1102141,85180,401052,519808
Puerto Rico,3,3,66,107,2009,2009,2008,2008,728,861,827,820,56,58,59,59,30,26,26,26,7.9,609,621,20603,150883,173965,6868,59306,72905
Turkey,2,2,326,530,2012,2012,2012,2012,5874,5874,5878,5880,544,544,550,552,76,76,78,79,42.2,3266,3329,102237,748713,863251,51118,441433,542652
Martinique,2,2,10,12,1999,1999,2005,2007,969,969,993,1000,86,86,81,80,29,29,10,5,4.1,318,324,9286,22397,30384,4643,17220,22997
Ecuador,2,2,37,47,2008,2008,2007,2007,1903,1903,1845,1854,151,151,142,144,18,18,13,14,11.1,855,871,52977,187766,223695,26488,102427,127723
Sweden,2,2,120,180,2010,2010,2014,2014,2999,2999,4528,4520,290,290,446,445,5,5,10,10,9.9,762,776,91357,192427,246041,45678,146263,175922
"Korea, Republic of",2,2,552,946,2002,2002,2001,2001,9591,9591,9719,9730,826,826,832,833,32,32,42,43,51.9,4015,4092,645436,1143823,1610156,322718,875169,1111163
Morocco,2,2,125,203,2008,2008,2007,2007,6581,6581,5000,4957,727,727,724,724,68,68,80,81,23.9,1824,1859,174422,523466,707977,87211,333060,430490
Belize,2,2,68,8,1998,1998,1999,1999,552,552,553,553,36,36,36,36,8,8,8,8,12.2,946,964,39831,184046,206099,19916,79708,81229
Belgium,2,2,259,397,2004,2004,2004,2004,4679,4679,4671,4642,326,326,326,330,45,45,45,50,45.3,3502,3569,185896,833526,926595,92948,446291,532745
Bermuda,2,2,40,15,1972,1972,1972,1972,1312,1312,1256,1312,116,116,96,117,13,13,20,13,10.0,771,786,34752,189265,247612,17376,88152,106264
Costa Rica,2,2,46,56,2007,2007,2007,2007,1004,1004,1004,1004,92,92,93,93,12,12,12,12,7.0,535,546,52325,202981,231615,26163,109548,133673
Uruguay,1,1,30,48,2006,2006,2006,2006,5845,5845,5845,5845,421,421,421,421,16,16,16,16,11.7,902,919,77314,239443,305401,77314,265884,343113
Australia,1,1,35,58,2011,2011,2011,2011,2041,2041,2041,2041,193,193,193,193,635,635,635,635,4.5,343,349,23619,65567,101905,23619,111273,144217
Togo,1,1,40,61,2007,2007,2007,2007,4712,4712,4712,4712,387,387,387,387,0,0,0,0,10.6,814,829,73212,208046,246432,73212,229483,269023
Greece,1,1,283,479,2002,2002,2002,2002,5632,5632,5632,5632,406,406,406,406,41,41,41,41,24.7,1913,1949,247469,521146,573888,247469,607818,759701
Antigua and Barbuda,1,1,146,14,2004,2004,2004,2004,2233,2233,2233,2233,55,55,55,55,65,65,65,65,33.1,2565,2615,87220,304086,292657,87220,270508,243949
Saint Martin (French part),1,1,0,0,1918,1918,1918,1918,1320,1320,1320,1320,201,201,201,201,11,11,11,11,0.4,27,28,7667,15615,19670,7667,17829,23505
Sint Maarten (Dutch part),1,1,50,6,2003,2003,2003,2003,1171,1171,1171,1171,66,66,66,66,8,8,8,8,10.4,809,825,16560,137068,182790,16560,114368,135968
United Arab Emirates,1,1,0,0,1964,1964,1964,1964,513,513,513,513,61,61,61,61,52,52,52,52,0.9,65,66,1010,2388,3198,1010,2608,3521
Denmark,1,1,13,18,1995,1995,1995,1995,5294,5294,5294,5294,594,594,594,594,54,54,54,54,3.1,231,235,55870,160281,230336,55870,182111,261922
Qatar,1,1,0,0,1964,1964,1964,1964,304,304,304,304,14,14,14,14,77,77,77,77,0.5,38,39,599,1418,1898,599,1548,2090
Egypt,1,1,0,0,1964,1964,1964,1964,1517,1517,1517,1517,137,137,137,137,8,8,8,8,2.3,174,178,2987,7063,9458,2987,7713,10414
Côte d'Ivoire,1,1,121,139,2017,2017,2017,2017,4838,4838,4838,4838,391,391,391,391,7,7,7,7,9.6,740,754,104582,302992,334601,104582,572585,752963
Singapore,1,1,26,39,2012,2012,2012,2012,12089,12089,12089,12089,1688,1688,1688,1688,46,46,46,46,14.6,1097,1118,140970,1086826,512863,140970,344027,490423
Saint Kitts and Nevis,1,1,30,44,2012,2012,2012,2012,1241,1241,1241,1241,103,103,103,103,13,13,13,13,3.0,232,237,19565,38723,48029,19565,62460,72621
India,1,1,524,537,2017,2017,2017,2017,9106,9106,9106,9106,586,586,586,586,4,4,4,4,48.0,3719,3790,125071,934462,775955,125071,1131222,1757775
Mauritania,1,1,22,33,2014,2014,2014,2014,3747,3747,3747,3747,360,360,360,360,1,1,1,1,2.6,198,202,56150,164709,227144,56150,224950,283637
Iraq,1,1,1,0,1971,1971,1971,1971,180,180,180,180,34,34,34,34,0,0,0,0,0.2,14,14,1356,10456,4934,1356,3310,4718
Thailand,1,1,0,0,2017,2017,2017,2017,152,152,152,152,125,125,125,125,17,17,17,17,0.2,12,12,355,839,1124,355,916,1237
Italy,1,1,2,3,2001,2001,2001,2001,73,73,73,73,9,9,9,9,0,0,0,0,0.2,12,12,509,3730,4301,509,4398,5407
