Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,245,116,4957,3402,2001,2005,2002,2008,529,964,557,970,40,176,145,287,11,83,42,72,1076.4,82218,83796,3500299,11772218,13780278,14287,51855,58735
Mexico,147,50,3955,1594,2000,2000,2001,2004,654,913,847,918,64,103,106,151,17,68,40,62,781.3,60359,61518,3136957,11332367,12243358,21340,75332,80387
Jamaica,141,72,1743,1436,2002,2003,2004,2007,570,562,644,617,59,148,111,163,16,42,26,38,393.9,30295,30877,1597027,5437939,6299568,11326,42346,49096
Colombia,65,32,1153,1337,2007,2005,2007,2007,985,964,1028,1022,149,202,181,197,14,59,29,35,254.2,19534,19909,1633144,5101227,5915709,25125,85001,101267
Venezuela (Bolivarian Republic of),55,18,2439,4110,2002,2004,2001,2001,1274,1282,1386,1387,143,162,197,197,94,125,120,121,489.3,37835,38562,2058177,5443712,6084963,37421,126047,158154
Bahamas,49,31,963,442,1999,2001,1999,2004,400,542,464,685,32,144,85,214,8,47,28,18,216.2,16723,17044,569933,2231161,2551491,11631,44486,48679
Panama,47,28,1128,1142,2003,2001,2001,2004,1009,1063,1232,1029,87,120,198,142,37,51,38,44,204.7,15730,16032,1091146,3571216,4124363,23216,80799,95045
Guatemala,44,23,450,661,2008,2008,2008,2008,660,844,813,824,42,256,265,279,15,41,43,46,101.1,7763,7912,680456,1843613,2256320,15465,49460,58903
Dominican Republic,34,20,363,483,1996,1996,2001,2002,672,959,991,1075,82,130,233,257,32,130,231,260,88.8,6780,6911,392312,1150558,1460156,11539,46903,60634
Trinidad and Tobago,32,12,306,438,2005,2008,2008,2008,1039,1366,1456,1499,138,222,189,184,70,171,141,123,120.8,9150,9326,214189,727585,949408,6693,34922,45174
Haiti,31,19,100,113,1992,1994,2004,2005,260,572,478,566,52,94,146,177,28,42,37,44,32.3,2464,2511,117094,355895,423031,3777,13553,16905
Cayman Islands,31,15,535,243,1989,1993,1997,1999,453,631,541,711,38,72,73,157,7,14,11,19,110.6,8556,8721,317878,1380914,1749267,10254,41504,49779
Honduras,30,13,454,193,2005,2005,2003,2006,600,823,835,783,53,62,62,69,30,32,19,30,98.9,7644,7791,536190,1718611,1945594,17873,56369,62202
Curaçao,30,14,1460,2565,2001,2002,1999,1999,1147,1703,1315,1317,144,460,227,220,44,71,53,48,198.6,15350,15645,1627411,3768331,4253638,54247,149388,182214
