Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
St George'S,7,3,10,5,2008,2008,2007,2007,3545,4335,320,104,459,833,474,101,33,274,99,43,15.3,1155,1177,54594,115884,145187,7799,18933,24847
Kings Wharf,7,1,9,1,2007,2007,2007,2007,1043,1043,4241,4241,44,44,257,257,52,52,845,845,10.7,802,818,73271,149223,187975,10467,24341,32090
Hamilton,5,2,18,4,2007,2008,2008,2009,359,693,358,266,93,106,121,105,22,12,442,183,7.5,566,577,57382,125149,156085,11476,27719,35899
