Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ferry-pax only,16,1,23,2,2007,2007,2007,2007,2053,2053,4573,4573,146,146,310,310,42,42,705,705,26.1,1959,1997,180605,367820,463339,11288,26249,34605
Chemical tanker,1,1,3,5,2007,2007,2007,2007,90,90,90,90,25,25,25,25,33,33,33,33,1.1,88,90,888,6502,7496,888,7667,9425
Vehicle,1,1,11,3,2009,2009,2009,2009,225,225,225,225,93,93,93,93,1,1,1,1,0.9,71,73,3493,15399,17833,3493,13275,14287
Service - other,1,1,1,0,2011,2011,2011,2011,9368,9368,9368,9368,2015,2015,2015,2015,766,766,766,766,5.4,403,411,261,537,578,261,582,657
