port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
L'Anse-A-Beaufils - Atholville,1,1,1988,1988,1988,1988,945901,483471,393,393,393,393,0,23
Atholville - Souris Harbour,1,1,1988,1988,1988,1988,1146184,585840,477,477,477,477,0,29
Souris Harbour - Etang-Du-Nord,399,7,1979,1982,1979,1978,561968665,71029787,83,136,145,144,308,23155
Etang-Du-Nord - Summerside,2,2,2000,2000,2005,2000,3843887,1114630,5535,5535,1446,872,6,444
Summerside - Mabou,1,1,1988,1988,1988,1988,721984,369022,300,300,300,300,0,17
Mabou - Charlottetown,2,2,1990,1990,1989,1988,1970136,878321,378,378,298,469,1,98
Charlottetown - Etang-Du-Nord,6,6,1994,1994,2003,1999,32851670,5568134,231,277,309,303,9,663
Etang-Du-Nord - North Sydney,2,2,1988,1988,1987,1987,771500,358230,120,120,126,124,0,26
North Sydney - St Johns,5,4,1997,1992,1993,1988,16845835,9109983,393,468,445,420,6,458
St Johns - Saint-Anthony,14,10,1995,1996,1998,1998,76736582,25809636,431,1020,501,698,31,2327
Saint-Anthony - Goose Bay,3,2,1987,1987,1987,1987,7148182,3379774,631,869,837,821,4,268
Halifax - Coley'S Point,2,2,1990,1990,1994,1997,3323954,2207874,780,780,707,674,4,329
Coley'S Point - St Johns,8,7,2000,2000,2011,2010,89762733,46149792,625,1597,1653,688,35,2637
St Johns - Les Mechins,1,1,2003,2003,2003,2003,2555086,2034893,740,740,740,740,1,81
Les Mechins - Saint John,1,1,2003,2003,2003,2003,3164652,2520357,916,916,916,916,2,147
Saint John - Avonport,7,3,2000,2002,2000,1999,976607,1107194,168,200,169,197,3,196
Avonport - St Johns,1,1,2003,2003,2003,2003,10581357,8427087,3064,3064,3064,3064,9,655
Point Tupper - Quebec,4,4,2014,2014,2013,2013,53887437,79382179,766,769,771,771,7,555
Quebec - Montreal Est,223,65,2006,2006,2008,2008,1270644830,2191976750,135,195,159,159,539,40519
Saint John - Three Rivers,11,6,2009,2011,2011,2012,200009061,324039029,1328,1339,1345,1343,40,3017
Three Rivers - Montreal Est,42,21,2008,2009,2008,2008,134365792,231872579,66,87,95,96,105,7881
Three Rivers - Pointe Aux Trembles,17,13,2009,2008,2007,2006,95510380,148099585,74,186,211,217,18,1387
Pointe Aux Trembles - Lower Lakes Terminal,6,6,2009,2009,2010,2009,12739538,19205015,110,135,130,130,2,141
Lower Lakes Terminal - Clarkson,1,1,2011,2011,2011,2011,2649520,3826084,200,200,200,200,1,84
Clarkson - Cornwall,28,11,2006,2005,2007,2007,96898847,141567970,265,262,296,295,42,3122
Longue Pointe - Pointe Aux Trembles,4,4,2006,2006,2011,2011,11658837,17492543,116,187,213,213,3,237
Point Tupper - Port Alfred,3,3,2005,2005,2012,2012,28722372,45792292,601,623,673,677,4,337
Quebec - Sorel,28,19,1998,2003,2006,2009,49232693,67177513,155,271,264,256,24,1782
Sorel - Montreal Est,12,6,2008,2008,2005,2005,19276793,28390907,182,296,359,355,9,639
Quebec - Pointe Aux Trembles,58,26,2008,2008,2008,2008,477332484,812776584,175,274,239,240,144,10838
Pointe Aux Trembles - Come By Chance Harbor,5,5,2010,2010,2011,2011,132074238,222762785,969,1005,1013,1013,24,1816
Toronto - Cockburn,3,2,1983,1990,1986,1985,30665515,44515494,503,509,511,511,4,319
Sault Ste Marie - Thunder Bay,111,62,1998,1998,2001,2001,552297648,847431723,242,254,248,248,87,6541
Thunder Bay - Midland,1,1,1968,1968,1968,1968,8390532,12422304,471,471,471,471,1,99
Port Colborne - Toronto,63,17,1991,1991,1995,1992,36296064,41385673,54,142,63,62,20,1479
Fort William - Port Colborne,11,8,1988,1996,1990,1991,162896980,250594747,743,746,744,744,20,1490
Fort William - Midland,4,1,1968,1968,1968,1968,33657276,49830081,471,471,473,473,5,344
Midland - Cockburn,3,2,1971,1972,1971,1971,11580937,17345970,202,192,194,194,2,117
Sarnia - Cockburn,22,8,1978,1972,1985,1984,69089577,100012628,185,212,209,208,9,710
Midland - Sault Ste Marie,2,2,1972,1972,1973,1973,10891322,16375817,266,266,260,260,1,97
Nanticoke - Port Colborne,55,28,1991,1988,1991,1991,44561512,65087480,48,70,76,77,32,2421
Port Colborne - Dalhousie,28,27,2001,2000,1996,1997,26484626,41086996,34,51,55,55,5,341
Sault Ste Marie - Fort William,62,30,1996,1997,1998,1998,280349315,433946247,239,241,243,244,45,3394
Saint-Pierre - Quebec,5,4,1983,1989,1977,1976,11987726,17861328,148,147,150,150,2,181
Nanticoke - Fort William,3,3,1984,1984,1979,1979,36293164,54057757,726,737,728,728,6,461
Rimouski - Quebec,82,40,2004,2005,1999,2000,297371384,478232334,166,207,218,208,103,7708
Quebec - Beresford,7,7,2005,2005,2007,2007,62356459,96948460,492,516,520,522,10,718
Tadoussac - Quebec,48,43,2004,2006,2005,2007,200510005,301120724,141,373,168,151,131,9850
Port Cartier - North Sydney,1,1,2017,2017,2017,2017,17850927,33348948,407,407,407,407,2,115
Quebec - Sainte-Catherine,97,41,1995,1999,1995,1995,296564110,447942058,148,156,150,150,57,4291
Sainte-Catherine - Port Weller,62,50,2000,1998,2001,2001,332288667,504903955,295,300,300,300,47,3501
Sarnia - Goderich,19,7,1995,1985,1996,1994,26452072,37240524,64,83,76,76,4,270
Goderich - Port Weller,21,8,2000,1993,2003,2003,157167636,239032131,343,339,352,352,18,1365
Port Weller - Coley'S Point,1,1,2007,2007,2007,2007,8807291,12376394,1383,1383,1383,1383,2,132
Coley'S Point - Borden,1,1,2007,2007,2007,2007,3819292,5367038,600,600,600,600,1,99
Borden - Rimouski,14,2,2009,2010,2009,2010,40761349,57891759,413,418,422,422,11,794
