,imp_code_str3,imp_name,HS2,description,USD,tonne
0,442,Luxembourg,87, Pedestrian controlled tractors,1775723049.175,178818.668061
1,442,Luxembourg,72," Pig iron, non-alloy, <0.5% phosphorus",1181036573.246,3102083.063091
2,442,Luxembourg,27," Anthracite, not agglomerated",1071063648.3740001,1842318.3192339998
3,442,Luxembourg,39, Polyethylene - specific gravity <0.94 in primary form,632633101.973,360995.606311
4,442,Luxembourg,40," Natural rubber latex, including prevulcanised",391395169.292,187356.583175
5,442,Luxembourg,30," Glands and other organs, dried, for therapeutic uses",389216387.18799996,4084.5188620000004
6,442,Luxembourg,84, Nuclear reactors,372995646.837,27436.170701
7,442,Luxembourg,48, Newsprint,261468470.03,179966.039858
8,442,Luxembourg,85, Electric motors of an output < 37.5 watts,227888504.253,13160.912758999999
9,442,Luxembourg,22, Mineral and aerated waters not sweetened or flavoured,225752425.697,262147.419812
10,442,Luxembourg,04, Milk not concentrated nor sweetened < 1% fat,179848865.69,54877.324975999996
11,442,Luxembourg,32, Quebracho tanning extract,160478010.986,65098.16802700001
12,442,Luxembourg,73, Sheet piling of iron or steel,125402940.703,71431.304138
13,442,Luxembourg,76," Aluminium unwrought, not alloyed",95811913.00199999,55091.774719
14,442,Luxembourg,02," Bovine carcasses and half carcasses, fresh or chilled",93581631.594,14778.726929999999
15,442,Luxembourg,56," Sanitary towels, diapers and similar articles",79049217.546,4904.884515
16,442,Luxembourg,38, Artificial graphite,77871948.96100001,120228.57473200001
17,442,Luxembourg,90," Optical fibres, except for telecommunications",75300393.922,1455.090536
18,442,Luxembourg,08," Coconuts, fresh or dried",69147672.271,27893.25787
19,442,Luxembourg,29, Saturated acyclic hydrocarbons,65587180.542,48777.475303
20,442,Luxembourg,19," Infant foods of cereals, flour, starch or milk, retai",63468040.122999996,15807.367063
21,442,Luxembourg,33, Essential oils of bergamot,57117025.552,3005.255038
22,442,Luxembourg,44, Fuel wood,52446127.122,222570.790861
23,442,Luxembourg,68," Stone setts, curbstones, flagstones (except slate)",51592575.543000005,177280.35312699998
24,442,Luxembourg,07," Potatoes seed, fresh or chilled",49958310.285000004,26841.823839
25,442,Luxembourg,82, Spades and shovels,49908857.393,19293.941933000002
26,442,Luxembourg,03," Ornamental fish, live",49322073.155999996,3522.194505
27,442,Luxembourg,16," Sausages, similar products of meat, meat offal & bloo",47396439.981,6684.2702819999995
28,442,Luxembourg,28, Chlorine,46625048.468,112150.46327300002
29,442,Luxembourg,20," Cucumbers,gherkins, prepared or preserved by vinegar",46411141.132,21663.908926
30,442,Luxembourg,09," Coffee, not roasted, not decaffeinated",45445753.907000005,3764.322803
31,442,Luxembourg,25," Salt (sodium chloride) including solution, salt water",43819019.845,2164991.7055599997
32,442,Luxembourg,94," Seats, aircraft",41802681.135,5058.266347
33,442,Luxembourg,21," Coffee extracts, essences, concentrates, preparations",39274793.228999995,8559.935201
34,442,Luxembourg,24," Tobacco, unmanufactured, not stemmed or stripped",38195218.419,2692.7967129999997
35,442,Luxembourg,34," Soaps, for toilet use, solid",33339345.845,12740.647942999998
36,442,Luxembourg,23," Flour or meal, pellet of meat or offal for animal fee",32283591.737,45572.781094000005
37,442,Luxembourg,18," Cocoa beans, whole or broken, raw or roasted",30647995.093000002,2945.438939
38,442,Luxembourg,88," Gliders, hang gliders",30286629.789,52.425445
39,442,Luxembourg,74, Copper mattes,29671932.858999997,4707.120972
40,442,Luxembourg,71," Pearls natural, not permanently mounted or set",26574439.463999998,58.480955
41,442,Luxembourg,96," Worked ivory, articles of ivory",22589133.637000002,3993.959033
42,442,Luxembourg,35, Casein,20861501.762,8983.530596
43,442,Luxembourg,70," Glass cullet, waste or scrap, glass in the mass",20560356.363,22667.366111
44,442,Luxembourg,12, Soya beans,18104252.162,16617.744927
45,442,Luxembourg,95," Rideable wheeled toys, dolls carriages",17623927.853,990.3615799999999
46,442,Luxembourg,59, Gum or amylaceous covered textiles for book covers et,17579002.529,3061.6842
47,442,Luxembourg,91," Wrist-watch, precious metal, battery, with hands",17384378.114,89.45313999999999
48,442,Luxembourg,31," Animal or vegetable fertilizers, in packs >10 kg",16292543.672,60906.739215
49,442,Luxembourg,49," Brochures, leaflets and similar, in single sheets",14993888.21,2104.289028
50,442,Luxembourg,61," Mens, boys overcoats, etc, of wool or hair, knit",13919890.484000001,492.2721920000001
51,442,Luxembourg,17," Raw sugar, cane",13836714.141999999,6234.415139
