int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Moroni,218,166,2008,2009,2011,2011,39548983602,73501189733,2600,3233,3935,3987,2743,210133
Mutsamudu,184,19,2004,2003,2001,2002,949708001,1328678913,92,1266,1813,1816,257,19637
Anjouan Apt,2,2,2016,2016,2016,2016,4669856,2950711,4844,4844,4844,5131,3,196
