dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Chemical tanker,4,4,2008,2008,2008,2008,4281699,6857966,113,113,114,114,4,339
General cargo,52,7,2007,2003,2006,2006,42689406,57980212,110,187,148,144,21,1618
Container,21,4,2002,2002,1999,1999,37123841,51696767,113,115,134,133,31,2355
Ferry-pax only,152,3,1998,2000,1993,1994,7380574,758598,91,91,204,183,20,1513
Ro-Ro,7,1,2017,2017,2017,2017,310869,282039,89,89,90,90,12,924
Service - other,1,1,2012,2012,2012,2012,1505066,557821,117,117,117,117,1,47
