int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Moroni,213,169,2008,2009,2010,2010,38674352238,72678537422,2482,2771,3822,3919,2530,194865
Mutsamudu,187,14,2005,2004,2005,2005,146499506,209451552,86,379,335,342,114,8634
Anjouan Apt,4,4,2012,2012,2009,2006,18050252,12263855,1719,2028,861,916,6,418
