Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ferry-pax only,55,4,74,8,2004,2004,2004,2004,545,850,2409,2982,42,82,1417,1474,18,22,37,37,62.7,4711,4802,636918,1297144,1634001,11580,26930,35502
Ferry-RoPax,5,2,4,0,2004,2006,2003,2003,999,1062,973,970,13,18,69,68,35,35,61,61,8.5,639,651,14403,31159,41428,2881,6431,9164
Cruise,2,2,0,0,1996,1996,1997,1998,60,60,61,62,23,23,25,26,2,2,2,1,0.7,55,56,271,1528,3323,135,782,1511
Service - tug,1,1,0,0,1981,1981,1981,1981,954,954,954,954,2598,2598,2598,2598,17,17,17,17,2.4,178,182,4193,9916,13276,4193,10828,14619
Refrigerated bulk,1,1,2,2,1992,1992,1992,1992,131,131,131,131,35,35,35,35,4,4,4,4,1.2,92,94,5403,11807,13299,5403,11514,12432
