Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Curaçao,25,13,369,195,1998,1998,2001,1998,535,558,537,558,34,44,39,45,29,33,19,30,114.6,8790,8959,417309,1226134,1460038,16692,47655,55232
Dominican Republic,19,4,979,101,2009,2008,2009,2009,519,577,548,558,35,44,36,38,24,43,26,27,232.3,17933,18278,77399,1190216,1550535,4074,55928,70580
French Guiana,17,3,131,112,2004,2007,2006,2003,958,923,937,957,94,85,95,103,35,36,35,36,42.2,3238,3300,175589,252571,255897,10329,36491,47620
Aruba,16,8,131,150,1996,1998,1996,1997,600,637,627,629,36,45,43,44,4,5,9,9,45.5,3481,3548,362182,841124,946855,22636,51855,56900
Saint Martin (French part),13,4,11,15,2002,1994,2003,2005,167,179,177,174,18,18,18,18,8,17,13,12,3.7,284,289,31038,122561,121188,2388,8558,11040
Montserrat,12,6,3,0,1976,1974,1986,1979,96,164,87,94,14,13,13,22,10,17,14,15,2.1,160,163,9790,22366,32454,816,2076,2980
Saint Vincent and the Grenadines,10,6,35,5,1995,1996,1998,1998,181,191,183,185,16,21,18,19,9,9,9,9,11.0,844,860,12271,79140,117991,1227,7427,10135
United States of America,8,8,452,334,2010,2010,2010,2009,2017,2160,1624,2276,198,286,187,299,38,37,23,36,70.3,5396,5499,225764,925308,1245257,28221,147882,191671
Virgin Islands (British),6,5,114,15,2004,2004,2007,2006,290,293,316,305,34,32,28,31,8,6,9,7,23.8,1840,1876,5078,161175,199014,846,22158,31439
Barbados,5,5,20,15,2006,2006,2001,2008,217,292,238,256,17,34,26,34,10,14,13,15,5.3,405,413,18841,81548,102623,3768,17718,21777
"Bonaire, Sint Eustatius and Saba",5,4,106,15,1999,1998,2004,2003,167,235,455,272,16,19,34,27,7,10,7,7,21.9,1696,1728,-1538,118897,175724,-308,22284,32098
Grenada,5,5,95,8,2010,2010,2012,2011,254,249,253,252,16,16,16,16,9,7,6,7,20.4,1583,1614,28198,150597,171958,5640,26356,28042
Brazil,4,4,107,138,2008,2008,2008,2008,1896,2186,1796,1628,253,256,256,223,79,117,125,106,19.1,1454,1482,112181,295154,388652,28045,103951,132372
Guyana,4,3,15,20,2010,2009,2009,2009,676,668,676,676,60,61,62,63,32,75,90,97,6.3,484,494,15959,49287,66185,3990,19204,25070
Portugal,4,4,79,110,2004,2004,2007,2008,3160,2965,3161,3203,262,402,484,480,92,133,193,194,25.3,1938,1975,85406,253982,356574,21352,94334,123821
Suriname,3,2,8,9,2011,2010,2011,2011,830,830,818,820,67,96,82,86,78,100,79,84,5.0,378,385,24560,54285,58852,8187,23206,27766
Bahamas,3,3,34,55,2005,2005,2004,2004,1184,1091,996,999,100,94,87,88,46,48,38,38,8.8,672,685,44080,133465,168893,14693,55678,69177
Italy,2,2,269,325,2012,2012,2012,2012,4313,4313,4317,4315,243,243,244,244,18,18,18,18,42.1,3263,3325,272697,982448,1066536,136348,492461,574860
Ecuador,2,2,39,44,1998,1998,1998,1998,2138,2138,2138,2138,237,237,239,242,136,136,137,140,27.0,2048,2087,131115,286492,322706,65557,139702,150836
United Kingdom of Great Britain and Northern Ireland,2,2,70,52,2014,2014,2014,2015,1797,1797,470,1913,158,158,151,282,7,7,7,7,12.0,925,943,16645,103665,152876,8322,71266,98541
Mexico,2,2,199,130,2004,2004,2002,2004,2209,2209,2268,2201,208,208,213,208,144,144,88,146,15.0,1154,1176,89715,376563,465228,44857,197841,234611
Netherlands,2,2,153,181,2013,2013,2014,2014,3838,3838,3815,3821,284,284,263,269,21,21,19,19,26.6,2046,2086,121231,437997,511783,60616,249084,305845
Anguilla,2,1,17,2,1992,1992,1992,1992,562,562,562,562,72,72,112,112,8,8,7,7,5.7,445,453,4933,40829,54448,2466,17033,20250
Belgium,1,1,100,117,2003,2003,2003,2003,3798,3798,3798,3798,198,198,198,198,1,1,1,1,25.7,1981,2019,98199,353782,384062,98199,354672,414016
Turkey,1,1,48,60,2008,2008,2008,2008,4782,4782,4782,4782,317,317,317,317,13,13,13,13,14.0,1082,1103,55781,216384,246909,55781,233563,284999
United Arab Emirates,1,1,440,833,2012,2012,2012,2012,2802,2802,2802,2802,276,276,276,276,205,205,205,205,35.0,2712,2764,198052,333810,347515,198052,537423,673193
Finland,1,1,84,108,2000,2000,2000,2000,5069,5069,5069,5069,313,313,313,313,92,92,92,92,16.1,1230,1253,40988,149658,220971,40988,245238,334897
Malta,1,1,38,57,2006,2006,2006,2006,4194,4194,4194,4194,345,345,345,345,7,7,7,7,8.7,673,686,21358,77985,115146,21358,127791,174511
Venezuela (Bolivarian Republic of),1,1,16,26,2011,2011,2011,2011,809,809,809,809,167,167,167,167,282,282,282,282,2.2,169,172,10575,29358,45628,10575,49823,64574
Panama,1,1,11,12,1997,1997,1997,1997,1190,1190,1190,1190,71,71,71,71,52,52,52,52,4.1,313,319,34118,74549,83972,34118,72705,78499
Costa Rica,1,1,15,22,2003,2003,2003,2003,1740,1740,1740,1740,215,215,215,215,22,22,22,22,4.5,345,352,26589,75557,89497,26589,83342,97702
