Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Pointe A Pitre,1180,172,18137,17586,2003,2003,2007,2007,176,895,741,1230,17,97,164,174,14,29,22,24,3644.5,281300,286701,16542537,60793556,65752635,14019,50628,59667
Marie Galante,76,5,18,2,2010,2005,2008,2008,217,348,345,356,13,16,98,109,11,22,26,25,24.5,1837,1872,118581,243812,309880,1560,3606,4811
Terre De Bas,69,17,115,14,1988,1985,1996,1995,125,139,142,141,16,19,16,16,10,11,9,9,45.4,3478,3545,48413,304009,484836,702,3997,5836
Basse Terre,54,24,613,778,2007,2005,2008,2008,220,2161,1074,2093,24,259,293,303,10,17,26,28,154.2,11885,12113,656589,2054647,2897273,12159,53696,69607
Folle-Anse,14,6,12,16,1996,1995,2009,2010,130,178,203,241,17,30,45,49,13,42,69,75,6.7,512,522,21173,50962,64160,1512,5561,7323
Baie Mahault,6,5,4,1,1990,1987,1993,1994,133,113,111,116,16,15,17,17,8,9,8,8,2.3,175,178,2360,14301,28515,393,2342,4208
Le Gosier,6,5,6,5,2007,2006,2005,2004,206,342,195,160,12,15,18,12,8,7,7,6,3.0,228,232,13612,32186,39005,2269,5966,7487
Trois Rivieres,3,3,50,57,1998,1998,2008,2008,270,556,800,818,20,32,61,61,4,5,7,7,7.8,604,616,60731,192487,210617,20244,63955,73502
Port Louis,1,1,228,432,2012,2012,2012,2012,1453,1453,1453,1453,134,134,134,134,2,2,2,2,7.6,588,599,102700,173098,180205,102700,278681,349085
