Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,137,85,1838,1979,1997,1996,2001,2003,1530,4373,1330,1416,136,578,352,329,24,344,208,179,618.9,47027,47930,3143591,8634743,10609157,22946,70152,85743
Brazil,55,50,2710,3107,1996,1997,2001,2005,1863,2300,2145,2258,222,376,304,301,72,109,116,152,406.6,31301,31902,2142133,6228511,7984862,38948,142683,174840
Senegal,44,34,595,580,2002,2000,2006,2004,1089,4180,1000,1256,234,945,962,877,54,371,266,262,244.4,18476,18831,1331193,3651577,3851537,30254,91329,112640
Guinea-Bissau,42,10,306,382,2002,2002,2005,2005,621,635,643,644,64,90,77,78,74,158,128,127,114.9,8745,8913,435677,1503142,1718347,10373,38332,46052
Portugal,35,13,675,763,2001,1999,2003,2004,1679,2356,1668,1670,117,279,134,129,24,221,80,83,169.2,12996,13246,1017613,2972955,3517227,29075,92393,110303
United States of America,30,21,3035,5024,2000,2007,2009,2010,3238,3877,4157,4273,355,392,508,531,84,64,55,54,313.8,23799,24256,2444583,5783182,6895143,81486,270861,343902
Mauritania,20,18,259,238,2005,2004,2006,2007,539,635,844,621,48,67,131,81,36,97,69,115,35.4,2716,2768,164733,583877,695416,8237,33638,40586
Guinea,20,14,205,304,2003,2002,2003,2004,798,997,781,786,74,107,75,73,28,47,58,64,40.3,3095,3154,231257,824641,988776,11563,46883,58398
Morocco,19,13,241,292,1994,1997,2004,2004,1331,1422,1583,1572,155,176,173,171,31,31,33,33,48.9,3745,3817,386436,1239484,1549793,20339,79121,101148
Uruguay,15,15,465,469,1998,1998,2001,2005,3742,14697,4452,4228,346,1777,984,713,74,488,301,365,176.4,13338,13594,730929,1789335,2340683,48729,143201,179861
Côte d'Ivoire,14,12,427,521,1998,1998,2006,2007,4963,6666,3005,2650,563,1009,653,521,103,170,194,188,118.2,8957,9129,944432,2295026,2619430,67459,201705,245570
Canada,13,13,1820,3317,2012,2012,2013,2013,3135,3121,3152,3154,298,389,486,494,95,243,159,149,148.3,11378,11597,1110217,2347724,2837693,85401,265145,321593
Turkey,12,9,693,913,1994,1994,2001,2006,3583,3605,3586,3605,306,322,334,348,40,66,72,84,84.5,6527,6652,599362,1582866,2138263,49947,187150,236414
Ghana,11,11,213,291,2002,2002,2005,2005,1893,1830,1875,1879,218,202,174,173,36,63,90,94,53.6,4118,4197,250300,821985,1061222,22755,91045,117968
Algeria,11,11,564,939,2009,2009,2010,2010,1988,2031,1997,2000,183,256,256,261,170,189,197,193,65.3,5048,5145,434359,931403,1141148,39487,128530,150616
Nigeria,11,11,1106,2005,2008,2008,2006,2006,2244,2402,2410,2413,213,245,281,283,86,101,79,74,99.9,7734,7882,859791,1794947,2131417,78163,230814,280763
Egypt,11,10,1141,1998,2005,2005,2008,2009,3493,3473,3459,3458,291,307,293,290,13,32,30,31,103.9,8042,8197,790994,1681920,2069988,71909,242301,286057
United Kingdom of Great Britain and Northern Ireland,10,9,319,529,2003,2003,2010,2010,2482,2560,2642,2658,301,306,355,363,44,60,74,74,43.0,3304,3367,283232,823394,1060369,28323,108746,138646
France,8,8,402,672,2001,2001,2009,2010,2544,2499,2440,2435,258,469,274,259,96,450,296,156,52.6,4020,4097,384254,854149,992742,48032,133518,159642
Panama,8,8,62,52,2000,2000,2000,1998,3310,6606,4031,4122,389,878,702,747,52,51,59,56,50.3,3796,3869,243813,530621,595914,30477,68596,78173
Namibia,8,8,55,47,2000,2000,2000,2000,3851,9308,5351,4793,428,1380,2154,1609,150,365,137,89,56.7,4273,4355,211247,467775,537369,26406,59931,69197
Sao Tome and Principe,7,6,162,212,2011,2011,2011,2011,2089,2103,2100,2100,167,185,168,168,48,44,49,49,35.6,2743,2795,139193,453873,648502,19885,97589,128729
Mexico,6,6,562,918,2007,2007,2009,2009,4171,4408,4190,4173,356,362,352,352,88,148,176,185,74.2,5725,5834,460329,1059029,1389263,76722,269954,328087
Poland,5,5,751,1348,2010,2010,2011,2011,3529,3501,3501,3501,291,298,301,301,161,232,236,239,65.1,4975,5070,303085,802712,965213,60617,248804,303694
Netherlands,5,5,229,389,2009,2009,2011,2011,2683,2427,2370,2383,262,318,268,269,32,159,58,53,27.1,2082,2122,145375,517453,650364,29075,137629,173081
South Africa,5,4,311,495,1998,2000,2001,2002,6462,5855,5363,5247,639,538,516,501,43,72,49,48,76.1,5810,5921,628004,1425434,1651648,125601,316332,354632
Gibraltar,4,4,315,551,2008,2008,2002,2001,1680,1870,2118,2163,152,227,357,372,7,6,3,2,27.1,2097,2137,181310,504354,597893,45328,170892,212164
Puerto Rico,4,4,327,292,2004,2004,2004,2008,2457,3086,2505,2437,183,312,189,193,97,89,61,93,67.0,5160,5259,279704,728032,777359,69926,209292,219511
Argentina,4,4,239,363,2008,2008,2010,2011,3897,4000,3927,3894,426,422,429,433,47,152,71,69,47.7,3668,3738,145637,721614,916985,36409,209636,270131
Singapore,4,4,1430,2635,2009,2009,2009,2009,10205,10767,9775,9695,910,955,870,861,12,11,12,12,124.1,9553,9736,983605,2192013,2495675,245901,688683,789958
Gambia,4,3,62,57,2004,2002,2002,2008,580,896,738,809,48,81,108,130,32,24,25,23,11.8,911,928,35470,174762,212519,8867,55752,70372
Togo,4,4,169,253,2004,2004,2009,2008,1966,2122,2137,2073,176,179,177,174,92,90,105,115,22.7,1757,1790,120636,357858,413321,30159,143998,180479
Sierra Leone,3,3,12,16,2006,2006,2011,2012,885,943,822,822,82,192,88,79,12,10,9,8,3.4,257,262,21776,62258,80750,7259,30450,38775
Germany,3,3,233,407,2010,2010,2011,2011,2779,2810,2829,2835,261,268,268,268,115,124,119,117,22.8,1745,1779,118108,335548,463257,39369,183201,232014
Congo,3,3,130,156,2008,2008,2013,2015,3037,3043,2877,2818,207,258,215,207,27,43,53,61,20.3,1556,1586,113502,309232,380819,37834,175021,226872
Barbados,3,3,21,4,1997,1997,1981,1982,2038,2040,2045,2045,182,168,143,144,22,20,14,15,9.2,702,715,16448,86758,184806,5483,29654,56295
Guyana,3,3,92,137,2006,2006,2007,2007,2032,2037,2017,2016,168,189,172,171,48,49,45,45,12.2,944,962,81515,206005,285239,27172,105061,130299
Colombia,3,3,379,702,2002,2002,2003,2003,2963,3105,2988,2976,244,247,254,254,58,59,53,52,27.3,2104,2144,266435,543859,634927,88812,242216,276181
Denmark,3,3,269,462,1998,1998,2004,2006,3121,3119,3191,3207,260,258,272,275,63,158,65,42,31.9,2429,2476,151090,411372,575390,50363,200760,261670
Malta,2,2,203,363,2014,2014,2014,2014,2503,2503,2502,2502,218,218,220,221,7,7,7,7,17.0,1320,1345,73889,216887,247767,36945,168820,206321
French Guiana,2,2,3,3,2003,2003,1999,1995,1867,1867,1808,1767,229,229,231,233,220,220,173,128,4.0,304,309,21836,55128,75763,10918,30538,42227
Angola,2,2,244,449,2011,2011,2010,2010,2780,2780,2766,2765,318,318,324,325,50,50,13,12,12.4,959,978,186036,379381,447741,93018,263232,320899
Greece,2,2,158,268,2004,2004,2005,2005,3054,3054,3016,3014,254,254,255,255,64,64,77,78,17.1,1327,1352,115865,262985,362999,57933,217028,265610
Gabon,2,2,116,187,2007,2007,2007,2007,2453,2453,2453,2453,224,224,225,225,76,76,76,76,17.8,1380,1407,36089,264288,304719,18044,155821,191551
Indonesia,2,2,877,1632,2012,2012,2011,2011,9321,9321,9310,9313,808,808,809,809,65,65,69,68,72.4,5609,5716,332426,975764,1114695,166213,759516,928230
"Saint Helena, Ascension and Tristan da Cunha",2,2,163,21,2002,2002,2004,2004,2249,2249,2263,2259,137,137,137,137,8,8,8,8,32.7,2534,2583,54584,451798,602505,27292,188488,224086
Lebanon,2,2,170,241,1998,1998,2006,2012,3518,3518,3466,3431,318,318,293,275,25,25,24,23,17.0,1313,1338,86413,253565,319063,43206,185509,230003
Peru,2,2,143,214,2007,2007,2009,2009,4018,4018,4005,4007,484,484,424,432,52,52,54,54,15.4,1188,1211,92705,207794,284318,46353,171147,208577
Aruba,1,1,1,3,1976,1976,1976,1976,2900,2900,2900,2900,346,346,346,346,72,72,72,72,2.1,158,161,9972,25062,30894,9972,29341,35973
Italy,1,1,66,112,2015,2015,2015,2015,2248,2248,2248,2248,206,206,206,206,99,99,99,99,7.3,567,577,21683,158789,183081,21683,187241,230174
Martinique,1,1,3,0,1991,1991,1991,1991,2494,2494,2494,2494,281,281,281,281,10,10,10,10,1.7,125,127,12634,15480,15706,12634,19348,23661
Saint Martin (French part),1,1,1,0,1918,1918,1918,1918,3930,3930,3930,3930,821,821,821,821,49,49,49,49,1.5,111,113,22834,46503,58579,22834,53098,70001
Kenya,1,1,1,1,1984,1984,1984,1984,2175,2175,2175,2175,363,363,363,363,74,74,74,74,0.9,67,68,17413,41176,55132,17413,44963,60708
Venezuela (Bolivarian Republic of),1,1,61,107,2000,2000,2000,2000,2339,2339,2339,2339,511,511,511,511,134,134,134,134,6.2,480,490,47522,94055,116659,47522,151712,176393
Jamaica,1,1,25,34,2009,2009,2009,2009,3541,3541,3541,3541,638,638,638,638,48,48,48,48,9.0,686,700,54921,170091,216946,54921,188874,243735
Dominica,1,1,1,0,1980,1980,1980,1980,2369,2369,2369,2369,371,371,371,371,155,155,155,155,2.8,207,211,17593,21556,21872,17593,26944,32949
China,1,1,2003,3732,2013,2013,2013,2013,12440,12440,12440,12440,1025,1025,1025,1025,54,54,54,54,126.8,9823,10012,887434,1495740,1557150,887434,2408089,3016448
Suriname,1,1,2,2,1981,1981,1981,1981,1955,1955,1955,1955,256,256,256,256,118,118,118,118,2.8,211,215,50003,118243,158321,50003,129118,174331
Mauritius,1,1,61,67,2013,2013,2013,2013,9226,9226,9226,9226,849,849,849,849,3,3,3,3,21.0,1603,1634,199889,436767,491977,199889,425961,459910
Belgium,1,1,65,103,2004,2004,2004,2004,2788,2788,2788,2788,519,519,519,519,43,43,43,43,11.1,848,865,19951,146109,168461,19951,172289,211794
Chile,1,1,41,45,2009,2009,2009,2009,5847,5847,5847,5847,435,435,435,435,30,30,30,30,11.0,854,871,77646,227767,314105,77646,311071,392225
