dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,15,10,1988,1989,1986,1986,47744234,71243866,396,734,603,643,26,1960
Chemical tanker,10,8,1998,2000,2009,2008,54760654,84716872,376,555,620,611,59,4479
Bulk carrier,9,9,1996,1996,1996,1996,37962499,62199951,189,272,251,251,12,903
Ro-Ro,4,3,1996,1996,2003,2001,71490863,42669381,1125,1314,1056,1096,13,971
Container,13,3,1999,2001,2000,2000,122099617,166419380,320,361,538,538,40,3014
Oil tanker,22,6,2007,2004,2004,2003,442001644,824353299,399,715,1102,1127,104,7848
Vehicle,1,1,1984,1984,1984,1984,1856946,1067040,148,148,148,148,0,11
Service - tug,11,3,2015,2013,2014,2013,6565580,4212732,310,2790,844,809,15,1112
