Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,18,4,31,3,2013,2008,2013,2013,102,102,125,111,16,16,16,21,16,59,13,23,24.4,1845,1881,13353,56289,87823,742,3146,4734
Chemical tanker,4,3,10,15,2008,2008,2009,2009,266,272,288,289,14,15,22,23,24,22,19,19,2.7,210,214,18063,51330,60800,4516,14155,16594
Bulk carrier,3,2,11,18,2001,2001,2001,2001,268,267,266,266,16,18,18,18,522,557,589,589,4.8,360,367,7203,19995,31076,2401,11311,14660
General cargo,3,3,8,11,2008,2008,2008,2008,343,320,338,337,17,18,18,17,258,216,260,258,4.5,340,347,6113,20356,29275,2038,10389,13805
