Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mexico,188,34,5804,599,2006,2007,2009,2008,246,355,369,378,19,41,29,35,9,17,31,38,1145.4,88645,90347,664159,7414572,9656355,3533,35696,45021
Honduras,134,36,2276,244,2008,2005,2009,2008,162,266,189,192,15,31,16,17,8,34,9,19,457.7,35426,36107,409740,3197356,3938146,3058,21410,25445
United States of America,130,34,5247,1069,2005,2005,2004,2006,905,1042,943,1003,62,105,70,100,12,36,14,42,1286.4,98714,100609,3427551,12319970,13147904,26366,89457,92289
Guatemala,56,14,147,36,1986,2002,2001,2003,82,171,190,215,12,19,24,62,10,11,10,15,47.1,3621,3690,115975,402191,463196,2071,6844,7587
Costa Rica,44,16,1646,2037,2010,2010,2011,2011,1062,1133,1116,1118,105,108,110,110,65,55,67,67,218.4,16915,17240,1687787,5199436,5746175,38359,123960,144059
Jamaica,39,13,264,329,2007,2008,2007,2008,735,1179,875,888,62,161,136,152,18,14,25,24,64.8,4981,5076,575771,1527007,1864528,14763,44808,53190
Cayman Islands,13,4,574,64,2009,2010,2009,2009,536,579,595,593,38,40,45,46,9,8,9,8,123.3,9548,9731,320498,1304508,1352704,24654,88646,85827
Dominican Republic,9,7,83,98,2007,2008,2006,2007,1155,1225,1244,1242,116,118,113,113,16,33,24,26,19.7,1514,1543,204722,539108,645428,22747,66576,77978
Panama,7,7,197,237,2015,2015,2016,2016,838,837,848,848,71,92,100,100,37,50,56,56,27.5,2127,2168,191492,559610,632461,27356,85446,100205
Bahamas,4,2,333,41,2011,2010,2012,2011,787,854,785,813,44,64,44,53,6,5,7,6,62.1,4807,4900,-1331,365859,527311,-333,84786,119970
United Kingdom of Great Britain and Northern Ireland,3,3,248,276,2005,2005,2003,2004,4857,5315,5256,5534,376,474,478,562,8,32,36,49,49.6,3827,3901,152989,382489,539404,50996,197194,246466
Venezuela (Bolivarian Republic of),3,2,24,35,2005,2005,2005,2005,1377,1545,1503,1501,336,288,286,285,385,430,431,432,24.0,1812,1847,59392,125981,150459,19797,67773,88717
Colombia,2,2,36,46,2000,2000,2003,2003,1108,1108,1225,1223,140,140,98,99,55,55,55,55,5.7,443,452,46847,160795,185521,23423,82685,101321
Haiti,2,1,23,25,2006,2006,2006,2006,1514,1514,1514,1514,123,123,124,124,30,30,30,30,6.1,473,482,55933,141859,160174,27967,72078,81171
Cuba,2,2,68,8,1998,1998,1999,1999,552,552,553,553,36,36,36,36,8,8,8,8,12.2,946,964,39831,184046,206099,19916,79708,81229
Guadeloupe,1,1,9,12,2011,2011,2011,2011,1593,1593,1593,1593,166,166,166,166,51,51,51,51,1.6,122,125,21100,61893,85355,21100,84530,106583
Puerto Rico,1,1,3,5,2000,2000,2000,2000,1379,1379,1379,1379,183,183,183,183,25,25,25,25,1.0,72,73,14462,41489,59623,14462,47140,67799
Brazil,1,1,52,67,2005,2005,2005,2005,2845,2845,2845,2845,204,204,204,204,93,93,93,93,8.0,617,628,25429,92848,137091,25429,152146,207771
Netherlands,1,1,223,428,2009,2009,2009,2009,5202,5202,5202,5202,465,465,465,465,120,120,120,120,14.6,1124,1145,87090,255634,292031,87090,397960,486360
