,imp_code_str3,imp_name,HS2,description,USD,tonne
0,792,Türkiye,27," Anthracite, not agglomerated",18134471196.033,68495180.071905
1,792,Türkiye,72," Pig iron, non-alloy, <0.5% phosphorus",15687072271.982,31764560.945288
2,792,Türkiye,84, Nuclear reactors,13965852979.64,1403359.728971
3,792,Türkiye,87, Pedestrian controlled tractors,10423396327.212,1113764.395502
4,792,Türkiye,39, Polyethylene - specific gravity <0.94 in primary form,9308742312.376,5906716.583735
5,792,Türkiye,85, Electric motors of an output < 37.5 watts,6637719493.8619995,510530.655355
6,792,Türkiye,29, Saturated acyclic hydrocarbons,4257989266.98,3597156.665273
7,792,Türkiye,76," Aluminium unwrought, not alloyed",3395283799.236,1449561.726447
8,792,Türkiye,48, Newsprint,2144927491.276,2395154.1018310003
9,792,Türkiye,74, Copper mattes,2140204766.844,326523.71112500003
10,792,Türkiye,10, Durum wheat,2018458258.4599998,9890501.145955
11,792,Türkiye,40," Natural rubber latex, including prevulcanised",1875517392.14,911902.505699
12,792,Türkiye,54, Sewing thread of synthetic filaments,1823277655.352,785056.96487
13,792,Türkiye,12, Soya beans,1701586630.907,3646277.98752
14,792,Türkiye,73, Sheet piling of iron or steel,1701083837.493,635130.607142
15,792,Türkiye,55," Filament tow of nylon, polyamides",1647427995.114,733755.2976330001
16,792,Türkiye,38, Artificial graphite,1447700893.293,746342.215773
17,792,Türkiye,23," Flour or meal, pellet of meat or offal for animal fee",1413247792.721,5106174.190617001
18,792,Türkiye,90," Optical fibres, except for telecommunications",1381965054.467,55884.311537
19,792,Türkiye,32, Quebracho tanning extract,1287714528.366,390123.233089
20,792,Türkiye,01," Horses, live pure-bred breeding",1259775257.06,356901.649807
21,792,Türkiye,28, Chlorine,1216903861.537,2811786.329854
22,792,Türkiye,31," Animal or vegetable fertilizers, in packs >10 kg",1142392409.231,4271507.824874
23,792,Türkiye,26," Iron ore, concentrate, not iron pyrites,unagglomerate",1079479163.304,11293670.042446999
24,792,Türkiye,52," Cotton, not carded or combed",1031420232.296,378539.332908
25,792,Türkiye,15," Lard, other pig fat and poultry fat, rendered",996685583.433,1317396.966892
26,792,Türkiye,47, Mechanical wood pulp,854205824.959,1533944.761166
27,792,Türkiye,89," Cruise ships, excursion boats, ferry boats",674007576.643,472004.31983500003
28,792,Türkiye,34," Soaps, for toilet use, solid",589958702.571,327694.585349
29,792,Türkiye,44, Fuel wood,554072068.1340001,2796821.194292
30,792,Türkiye,94," Seats, aircraft",532027389.961,117243.595183
31,792,Türkiye,08," Coconuts, fresh or dried",523493570.45,317531.523736
32,792,Türkiye,24," Tobacco, unmanufactured, not stemmed or stripped",482830782.21,97883.226944
33,792,Türkiye,70," Glass cullet, waste or scrap, glass in the mass",449933981.758,426323.819393
34,792,Türkiye,33, Essential oils of bergamot,439813348.353,54788.1219
35,792,Türkiye,21," Coffee extracts, essences, concentrates, preparations",432468305.857,154817.005958
36,792,Türkiye,79," Zinc, not alloyed, unwrought, >99% pure",421441450.575,138734.363243
37,792,Türkiye,62," Mens, boys overcoats of wool or hair, not knit",419614759.46599996,19518.482558
38,792,Türkiye,83, Padlocks of base metal,403505103.525,73796.33581
39,792,Türkiye,25," Salt (sodium chloride) including solution, salt water",377411028.42,3374008.701657
40,792,Türkiye,64," Waterproof footwear (Wellingtons etc), metal toe cap",369714145.203,19250.689144
41,792,Türkiye,95," Rideable wheeled toys, dolls carriages",356501057.713,53285.462398
42,792,Türkiye,18," Cocoa beans, whole or broken, raw or roasted",326693131.84499997,125175.81100500001
43,792,Türkiye,60," ""Long pile"" knit or crochet textile fabric",324289662.86,72547.922588
44,792,Türkiye,07," Potatoes seed, fresh or chilled",323790282.501,641997.861671
45,792,Türkiye,61," Mens, boys overcoats, etc, of wool or hair, knit",288286248.662,13044.713735
46,792,Türkiye,69," Bricks, blocks and ceramic goods of siliceous earths",278095990.652,119461.74635
47,792,Türkiye,96," Worked ivory, articles of ivory",275306338.981,54455.963983
48,792,Türkiye,30," Glands and other organs, dried, for therapeutic uses",274946827.836,8952.140594999999
49,792,Türkiye,68," Stone setts, curbstones, flagstones (except slate)",270151958.601,296136.349849
50,792,Türkiye,35, Casein,266638887.29299998,100256.261557
51,792,Türkiye,59, Gum or amylaceous covered textiles for book covers et,241338170.864,58911.62891399999
52,792,Türkiye,53," Flax fibre, raw or retted",236365521.466,182781.096189
53,792,Türkiye,09," Coffee, not roasted, not decaffeinated",224202125.19099998,91900.51790899999
54,792,Türkiye,56," Sanitary towels, diapers and similar articles",210459657.678,48541.05867
55,792,Türkiye,82, Spades and shovels,199795371.746,20916.278368
56,792,Türkiye,22, Mineral and aerated waters not sweetened or flavoured,197677067.261,132773.920341
57,792,Türkiye,78, Lead refined unwrought,195055114.805,83547.50351699999
58,792,Türkiye,88," Gliders, hang gliders",176543282.453,520.240729
59,792,Türkiye,17," Raw sugar, cane",166331132.744,682333.044653
60,792,Türkiye,41," Bovine skins, whole, raw",145273222.232,77378.259602
61,792,Türkiye,51," Greasy shorn wool, not carded or combed",129455130.097,25105.080257
62,792,Türkiye,03," Ornamental fish, live",129279407.436,91030.288783
63,792,Türkiye,86," Rail locomotives, externally electrically powered",122858666.543,14297.203958
64,792,Türkiye,63, Electric blankets of textile material,105868714.13599999,43876.220456999996
65,792,Türkiye,71," Pearls natural, not permanently mounted or set",102899077.81,2689.780048
66,792,Türkiye,42," Saddlery and harness, of any material",102793067.933,6507.991321
67,792,Türkiye,11, Wheat or meslin flour,100034560.168,208512.555499
68,792,Türkiye,19," Infant foods of cereals, flour, starch or milk, retai",87012379.878,27226.935410000002
69,792,Türkiye,58," Woven pile fabric of wool or fine animal hair, w >30c",80820081.04,11686.005233
70,792,Türkiye,75, Nickel mattes,77655291.907,6852.157219
71,792,Türkiye,81," Powders, tungsten (wolfram)",72896095.666,16161.50516
72,792,Türkiye,37, X-ray plates and films,71035099.26099999,13613.890003
73,792,Türkiye,80, Tin not alloyed unwrought,68898989.979,3437.66467
74,792,Türkiye,93," Military weapons, other than hand guns, swords, etc",68371510.076,3521.29765
75,792,Türkiye,04, Milk not concentrated nor sweetened < 1% fat,65278044.75,24773.655316
76,792,Türkiye,20," Cucumbers,gherkins, prepared or preserved by vinegar",56405876.133,37119.576617
77,792,Türkiye,91," Wrist-watch, precious metal, battery, with hands",44780376.822,2319.620855
78,792,Türkiye,49," Brochures, leaflets and similar, in single sheets",32663007.584,4410.508466
79,792,Türkiye,65," Hat-forms, etc of felt, not shaped, no formed brim",32599811.512,2399.1246969999997
80,792,Türkiye,02," Bovine carcasses and half carcasses, fresh or chilled",31087105.542,29028.757501
81,792,Türkiye,05," Hair, human, unworked, waste of human hair",30695063.351999998,13419.837883
82,792,Türkiye,13, Lac,30407370.569,6525.539875
83,792,Türkiye,57," Carpets of wool or fine animal hair, knotted",28518741.344,7783.900269
84,792,Türkiye,92," Upright pianos, including auto-players",21546373.033,2298.679191
85,792,Türkiye,67," Bird skins and feathers, articles therefrom",18929536.166,1839.843132
86,792,Türkiye,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",16364354.403,18293.6936
87,792,Türkiye,50, Silk-worm cocoons suitable for reeling,16068762.0,176.56400000000002
88,792,Türkiye,36, Propellent powders,14341544.536,1156.461517
89,792,Türkiye,43," Raw mink furskins, whole",10290242.066,259.071084
90,792,Türkiye,14, Bamboos used primarily for plaiting,6953894.69,11171.384414
91,792,Türkiye,46, Plaits and products of plaiting materials,6847602.29,1701.3251839999998
92,792,Türkiye,66, Garden and similar umbrellas,6765580.157,1160.305382
93,792,Türkiye,45," Natural cork, raw or simply prepared",4040073.999,788.282594
94,792,Türkiye,16," Sausages, similar products of meat, meat offal & bloo",3482610.207,1040.6862959999999
