port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Victoria - Port Victoria,23,17,2002,2002,2007,2007,1098568111,843412328,13335,17334,16707,14393,559,42067
Victoria - Praslin,4,3,1998,1998,1999,1999,43650878,39874199,5215,8326,5699,5877,13,972
Fregate - Victoria,1,1,2017,2017,2017,2017,7602308,4179692,15772,15772,15772,15772,13,975
Port Victoria - Praslin,1,1,2009,2009,2009,2009,199973,231166,129,129,129,129,5,372
