Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Uruguay,1329,838,60623,77264,2011,2010,2012,2012,870,987,906,947,71,130,121,144,21,60,40,46,6020.4,465668,474609,36525828,101646057,120506052,27484,97341,115761
Singapore,1326,1126,643991,1157504,2010,2010,2011,2010,9100,9196,9207,9213,848,875,859,869,12,14,15,15,44978.7,3482994,3549868,272526691,741424709,872047202,205525,815714,999236
Argentina,943,543,37904,43798,2008,2010,2009,2009,1031,1214,1088,1134,94,146,125,145,35,61,50,58,4509.4,347345,354014,24171179,74706462,88886928,25632,98052,117290
Spain,806,604,135706,202991,2009,2008,2011,2011,3610,3681,3814,3817,305,375,346,365,12,33,37,41,13114.7,1014178,1033650,79550964,218516034,263188980,98698,362892,442909
United States of America,746,573,133924,207331,2010,2010,2010,2010,4994,5058,5000,5105,405,460,490,510,54,84,81,87,15206.9,1162258,1184574,81424130,244206512,293637069,109148,435558,549099
China,554,335,825433,1585489,2007,2009,2007,2007,11821,11077,11712,11731,1096,1056,1117,1118,73,104,102,102,39478.0,3057859,3116569,258607020,674709996,746853863,466800,1491143,1858370
Indonesia,384,363,269999,514019,2010,2010,2010,2010,9039,9084,9293,9301,860,871,899,900,14,30,23,23,15570.9,1205984,1229139,107675091,251846163,287429935,280404,920607,1115883
South Africa,349,279,68617,108168,2009,2009,2010,2009,3911,4174,4191,4271,351,395,435,469,11,28,28,26,6079.8,469546,478562,34945500,99714230,116646145,100130,382158,463369
Trinidad and Tobago,276,207,18864,27707,2008,2009,2009,2009,2220,2375,2323,2329,184,232,260,265,33,67,79,87,2672.5,204275,208197,12019446,40608778,46945502,43549,195017,243998
Netherlands,272,229,68611,121435,2009,2009,2010,2010,5115,4992,4943,4936,476,527,546,556,72,84,97,101,5431.2,417673,425692,32816356,87750847,112541894,120648,457324,573749
Malaysia,269,214,252990,458069,2011,2010,2011,2011,9040,9307,9436,9490,827,865,849,870,17,63,84,90,13595.3,1053038,1073257,94600828,250740900,285499913,351676,1184851,1442443
Colombia,266,128,48308,48427,2008,2009,2007,2008,4009,3517,3661,3595,232,273,242,247,16,62,22,27,5592.6,432574,440879,35830477,96831818,108496611,134701,398295,454638
Gibraltar,222,214,33513,59088,2010,2010,2010,2010,4015,4093,4083,4081,368,406,433,434,9,12,12,12,2841.8,220041,224266,19666516,48054086,58603529,88588,322576,390496
