Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saint Vincent and the Grenadines,225,56,372,148,1990,1995,2004,2004,81,125,96,85,10,15,14,10,8,15,9,7,145.8,11165,11379,318657,1097591,1385219,1416,4996,6301
Trinidad and Tobago,96,39,180,162,1996,1998,2006,2006,130,560,219,290,14,117,127,116,30,55,41,46,77.5,5893,6007,234241,724048,895083,2440,9013,11288
Saint Lucia,64,34,334,181,2002,2003,2006,2009,146,313,194,319,15,29,118,254,9,16,8,6,87.3,6722,6851,212747,718356,889449,3324,12660,15202
Barbados,59,31,461,57,1998,1996,2005,2003,161,184,158,165,15,25,15,21,11,23,11,16,119.4,9232,9410,107995,716657,879654,1830,11118,13155
Virgin Islands (U.S.),44,6,195,226,2002,2005,2003,2003,386,437,394,395,25,31,26,26,10,16,12,12,83.0,6391,6513,114500,399057,537593,2602,13526,17956
Martinique,24,16,174,57,2008,2007,2008,2009,168,189,179,179,16,20,20,19,8,14,10,10,39.8,3073,3132,73202,360709,423025,3050,14711,17335
"Bonaire, Sint Eustatius and Saba",20,11,736,77,2008,2003,2012,2011,401,401,412,405,36,35,28,28,10,16,9,19,129.3,10012,10204,141920,989340,1188804,7096,44260,51043
Guyana,20,10,44,44,1997,1998,2000,2001,450,450,448,451,44,53,44,45,30,56,33,41,12.5,956,975,68789,171313,216543,3439,13035,17098
Puerto Rico,13,3,630,91,2004,2005,2003,2004,540,579,573,570,38,40,38,39,14,12,13,13,140.1,10699,10905,518319,1810541,1748614,39871,124394,113086
Dominica,13,11,122,33,2006,2006,2008,2004,212,243,245,252,19,20,16,22,10,15,9,13,26.8,2065,2105,72111,283819,324017,5547,21645,24498
Dominican Republic,12,5,120,72,1999,1996,1996,2002,667,668,696,744,50,48,59,56,8,10,10,9,25.4,1961,1998,91420,405850,489602,7618,32190,37822
Saint Kitts and Nevis,11,4,426,38,2005,1994,2011,2010,344,342,336,336,39,37,29,29,8,22,7,8,66.5,5148,5247,-16738,411829,605578,-1522,33300,48012
Curaçao,9,9,200,32,1998,1998,2009,2005,439,570,451,635,39,78,46,191,10,16,10,11,43.6,3372,3436,85758,384873,453331,9529,39920,45402
Sint Maarten (Dutch part),7,5,60,31,2003,2002,1998,2003,374,369,373,367,27,30,35,29,16,14,11,15,16.2,1249,1273,16809,109120,147105,2401,17196,22725
United States of America,7,4,139,186,2008,2010,2009,2009,1858,1879,1923,1912,125,143,140,139,21,19,18,18,31.9,2450,2497,142052,499730,618265,20293,86776,107879
Antigua and Barbuda,6,4,62,14,1996,1995,2003,2000,324,332,319,322,36,48,21,33,25,25,9,19,21.1,1628,1659,59611,188256,186443,9935,31416,31283
Jamaica,5,4,73,84,2011,2011,2011,2011,963,1078,1075,1067,72,76,79,78,27,28,28,28,14.8,1134,1156,77876,302098,344714,15575,65216,79579
Colombia,5,5,174,34,1994,1994,1999,1994,876,916,901,952,64,67,63,62,8,17,8,20,44.2,3414,3480,145396,482236,517638,29079,88075,89314
Suriname,4,3,38,28,2009,2009,2012,2009,897,18980,2623,1555,58,916,1860,1266,36,112,200,145,98.1,7370,7511,111348,215742,230393,27837,70142,83053
French Guiana,4,1,62,17,2010,2010,2010,2010,765,765,762,762,66,66,66,66,17,17,19,19,9.8,758,772,16956,74760,86579,4239,16113,17341
Guadeloupe,4,4,20,5,2003,2003,2001,2005,257,299,351,282,24,26,34,27,12,14,9,16,5.8,444,453,10165,47594,61706,2541,12403,15355
Aruba,4,2,102,10,1998,2002,2005,2002,510,510,512,515,40,40,40,40,10,20,23,19,20.7,1600,1631,11637,170219,234166,2909,36139,45871
China,3,2,1,1,2020,2020,2020,2020,144,126,120,120,33,32,42,42,19,17,13,13,0.1,7,7,13835,32716,43805,4612,11908,16078
Virgin Islands (British),3,2,2,2,1977,1978,1977,1977,481,468,472,470,88,82,80,81,44,44,48,46,0.9,67,69,6795,19492,28012,2265,7382,10618
Haiti,3,1,29,12,1996,1996,1996,1996,985,985,986,986,113,113,107,107,4,4,4,4,3.9,300,306,11963,52745,61084,3988,15157,16313
Brazil,3,3,146,118,2014,2014,2014,2012,1777,2582,1944,3021,139,201,225,304,80,69,57,88,23.3,1804,1839,60947,251608,363690,20316,106674,134559
Spain,2,2,197,355,2014,2014,2016,2016,3442,3442,3747,3800,365,365,419,426,4,4,3,3,20.0,1548,1578,78472,239768,289974,39236,188600,236147
Panama,2,2,13,6,2006,2006,1999,2001,1112,1112,1118,1116,112,112,115,115,72,72,98,90,4.1,313,319,16074,43673,48671,8037,21458,23773
Croatia,1,1,0,0,2002,2002,2002,2002,1440,1440,1440,1440,1460,1460,1460,1460,29,29,29,29,2.4,177,181,3554,7238,9118,3554,8265,10896
Cabo Verde,1,1,9,12,1995,1995,1995,1995,2402,2402,2402,2402,353,353,353,353,46,46,46,46,2.1,159,162,20719,60777,83815,20719,83005,104660
Uruguay,1,1,100,156,2012,2012,2012,2012,4472,4472,4472,4472,380,380,380,380,10,10,10,10,9.8,755,770,64050,177807,276348,64050,301752,391093
United Kingdom of Great Britain and Northern Ireland,1,1,2,3,2017,2017,2017,2017,466,466,466,466,87,87,87,87,10,10,10,10,1.5,115,117,5583,17291,22054,5583,19200,24777
Turks and Caicos Islands,1,1,1,1,1976,1976,1976,1976,1007,1007,1007,1007,119,119,119,119,40,40,40,40,0.6,42,43,4063,11657,16753,4063,13245,19050
