dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Liquefied gas tanker,3,3,2007,2007,2006,2006,4551006,5481113,74,116,90,89,3,196
Oil tanker,131,24,2005,2005,2007,2007,1963972129,3669714935,115,392,319,319,463,35762
General cargo,1,1,2009,2009,2009,2009,3410826,3902675,193,193,193,193,1,52
Chemical tanker,10,9,2009,2008,2013,2013,53908310,89330565,105,176,199,200,16,1261
Service - tug,37,7,2008,2008,2009,2010,4882014,2912299,231,247,292,285,24,1779
Offshore,10,1,1982,1982,1982,1982,1810377,2667924,173,173,212,212,7,489
Bulk carrier,1,1,2005,2005,2005,2005,823540,1331553,34,34,34,34,0,6
