Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,3,3,1,0,1991,1991,1990,1990,229,340,394,357,37,48,31,31,10,60,138,135,0.7,56,57,2096,4649,5286,699,1644,1949
Liquefied gas tanker,2,1,70,60,2005,2005,2005,2005,357,357,357,357,15,15,15,15,7,7,7,7,9.0,533,544,14077,105176,87336,7039,63661,98921
