Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,241,173,25974,36002,2009,2009,2010,2010,1607,2160,1863,1951,135,267,264,306,82,91,84,82,2540.8,195770,199529,14542123,38502560,44593897,60341,207972,249118
Singapore,239,208,36848,60471,2008,2009,2010,2010,3378,3581,3568,3535,302,332,349,352,14,34,30,30,3362.5,254488,259374,21641851,59166895,66984242,90552,327098,401213
Réunion,158,88,1262,1162,2004,2004,2000,1999,156,621,299,307,16,74,248,238,23,143,228,130,331.1,25354,25841,1725352,4606294,5152359,10920,31266,36258
Madagascar,158,50,1898,2384,2004,2005,2004,2005,496,650,542,542,48,62,66,67,50,126,102,115,425.6,32785,33415,1916840,6965508,7872754,12132,46917,56129
India,112,95,15603,23248,2008,2007,2008,2008,2847,3002,2951,2912,254,295,257,263,51,79,76,88,1513.2,109487,111589,8691169,25247478,27762881,77600,299396,383164
Brazil,95,95,38316,72748,2010,2010,2009,2009,5833,5951,5929,5928,526,582,552,551,87,119,116,117,2198.2,170257,173526,16547061,38707038,44705999,174180,572000,692374
Malaysia,69,67,17980,32416,2007,2007,2009,2009,3354,3819,4220,4296,296,349,762,797,14,34,30,31,1292.8,100072,101993,9340909,20915552,23496477,135375,424090,514189
United Arab Emirates,61,30,5789,7461,2005,2005,2007,2007,2906,3155,3041,3032,207,313,251,260,16,27,26,27,866.6,65319,66573,5198760,18281658,20078019,85226,323634,389082
Indonesia,57,57,12998,24347,2007,2007,2008,2008,3387,3722,3648,3656,313,374,388,390,17,26,23,23,911.5,70489,71842,7141806,15474684,17482876,125295,373021,450966
Seychelles,57,33,1763,990,1998,2001,2000,2003,1064,7722,1594,2537,214,465,349,544,103,583,741,1066,826.1,62663,63866,4940491,12239011,13914342,86675,221996,257491
Mozambique,45,35,1996,3033,2005,2008,2008,2009,1495,1824,1555,1558,117,208,150,146,72,119,135,149,264.2,20399,20790,1502151,4578460,5280784,33381,128959,157822
Sri Lanka,45,29,9967,11141,2008,2007,2009,2009,2118,2307,2176,2189,136,194,160,166,24,32,26,27,857.9,66427,67702,4614729,12150692,14624410,102550,376581,460229
Australia,43,36,14508,15464,2007,2007,2007,2007,5083,4899,5171,5494,289,329,371,416,51,62,54,61,1676.7,128310,130774,10875347,28939656,32396733,252915,750081,879996
Nigeria,27,25,13028,13392,2007,2008,2008,2007,4983,5101,5164,5084,350,392,374,381,34,58,38,41,1309.8,81500,83064,3695339,17999861,16149135,136864,835069,1240127
Mayotte,25,8,287,376,2005,2003,2003,2003,958,992,982,983,84,108,118,119,46,62,58,57,82.3,6302,6423,400731,1429164,1672195,16029,63463,77304
China,24,23,15541,28279,2005,2006,2009,2009,5784,7161,8840,9518,526,802,1611,1685,62,108,70,66,1027.7,76991,78469,7225024,15013257,15871695,301043,903997,1141382
"Taiwan, Province of China",18,17,1274,1498,1994,1995,2005,2004,7767,11290,6521,6428,635,1052,793,834,294,748,657,702,395.6,30016,30593,2013899,4655879,5288171,111883,266626,299721
Uruguay,15,15,3010,5398,2010,2010,2011,2011,5951,6138,5970,5965,514,583,529,525,67,112,114,115,219.3,16942,17267,1497752,3742505,4398105,99850,388733,465890
Kenya,11,9,520,690,2004,2003,2003,2004,1479,1662,1675,1685,125,156,171,183,112,115,101,102,103.9,8019,8173,438537,1362098,1533136,39867,142987,169125
Togo,9,9,3585,3942,2006,2006,2011,2010,4963,5001,4928,4943,307,346,297,305,80,270,118,151,395.8,30648,31237,1867404,4576692,5644895,207489,751687,917422
Maldives,8,6,206,248,2010,2011,2010,2010,1974,2837,2961,4197,428,381,454,594,20,22,20,21,49.4,3804,3877,183931,613532,856328,22991,106759,136154
Bangladesh,8,8,757,1218,2010,2010,2010,2010,3432,3634,3621,3615,296,302,301,301,156,171,145,141,97.9,7582,7728,313782,1763464,2077910,39223,269626,330770
Spain,8,8,2313,4265,2004,2004,2009,2009,6756,7048,7203,7206,639,718,690,686,12,132,35,32,212.6,16405,16720,1450717,3555222,4396746,181340,612757,760818
Saudi Arabia,7,7,1189,1446,2002,2002,2002,2003,3147,3360,3267,3318,238,239,232,241,21,22,23,22,126.9,9833,10021,1026889,2827159,3123972,146698,444621,510176
Equatorial Guinea,6,6,3053,2490,2014,2014,2014,2014,4721,4773,4778,4774,284,286,286,286,28,33,33,33,347.3,20940,21342,580145,4334524,3599283,96691,874533,1358913
United States of America,6,6,3444,5476,2008,2008,2007,2006,10002,9978,10186,10213,832,804,799,809,86,87,71,72,278.2,21485,21898,1513602,4462633,4711025,252267,1078274,1471056
Colombia,6,6,4142,7927,2008,2008,2008,2008,8376,8385,8386,8386,682,704,702,704,48,54,54,54,216.4,16765,17087,1783350,3537452,4073502,297225,842172,972587
"Tanzania, United Republic of",6,6,156,202,2001,2001,1999,1999,1451,7301,1600,1517,142,754,527,328,59,90,86,102,55.1,4197,4277,253746,695902,777230,42291,128138,149363
Oman,6,6,2088,3994,2008,2008,2011,2012,3189,3299,3177,3167,301,287,267,266,48,61,95,98,127.2,9833,10022,814932,2378075,2630392,135822,468139,584866
Angola,6,6,3455,5027,2008,2008,2008,2008,4482,4860,5106,5389,394,404,445,488,42,54,67,75,255.6,17330,17663,1188774,3807068,3472745,198129,866520,1226970
Cameroon,5,5,623,653,2007,2007,2005,2005,4712,4700,4779,4761,416,433,360,369,77,122,211,192,94.4,6203,6322,283250,1203420,1333598,56650,320520,456503
Pakistan,5,5,1188,1141,2004,2004,2006,2005,3121,3286,3350,3318,246,302,240,268,42,49,38,43,174.5,10765,10972,253526,1885430,1705590,50705,453762,671875
Argentina,5,5,1112,1975,2012,2012,2012,2012,6234,6321,6326,6324,566,599,595,595,72,111,106,107,83.9,6503,6627,569926,1378053,1634039,113985,435925,521054
Thailand,5,5,1537,1709,2009,2009,2009,2011,4183,4827,5188,4902,347,357,399,391,43,63,54,46,141.2,9918,10109,630144,2432573,2452656,126029,577736,774579
"Korea, Republic of",4,4,1968,2906,2010,2010,2010,2010,6573,6628,7216,7365,440,726,1243,1477,56,60,60,72,163.9,12677,12921,1034749,2411221,2651322,258687,743617,883372
Viet Nam,4,4,830,1505,2007,2007,2006,2005,4279,4734,4449,4419,432,453,472,475,155,160,173,180,67.4,5220,5320,387203,999920,1197698,96801,369379,447548
Japan,4,4,1690,1845,2012,2012,2012,2013,6232,6215,6199,6256,465,464,479,533,20,66,111,185,82.9,6413,6536,554694,1921890,2182696,138674,461938,530165
Bahrain,3,3,536,913,1998,1998,1999,1999,3569,3508,3524,3534,329,329,327,328,67,59,69,72,52.9,4089,4168,252714,696252,940479,84238,361429,466536
