Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gibraltar,2,2,838,1602,2006,2006,2006,2006,5203,5203,5205,5207,478,478,477,477,16,16,16,16,52.6,4074,4152,586346,1104844,1244619,293173,769862,930006
Bahamas,2,2,2674,5192,2013,2013,2014,2014,10887,10887,11348,11346,948,948,1013,1012,42,42,29,29,166.9,12912,13160,1425507,2511017,2701882,712753,1910216,2360866
Djibouti,1,1,383,730,2003,2003,2003,2003,4813,4813,4813,4813,690,690,690,690,11,11,11,11,39.4,3049,3107,267336,503738,567466,267336,702015,848046
Cyprus,1,1,88,30,1976,1976,1976,1976,3557,3557,3557,3557,267,267,267,267,9,9,9,9,11.4,880,897,51289,150449,207479,51289,205475,259080
Libya,1,1,64,122,2015,2015,2015,2015,406,406,406,406,19,19,19,19,216,216,216,216,4.9,380,387,28965,48820,50824,28965,78598,98454
Mauritius,1,1,547,1065,2018,2018,2018,2018,3425,3425,3425,3425,304,304,304,304,1,1,1,1,29.3,2267,2311,253300,426928,444456,253300,687339,860983
Lebanon,1,1,11,19,2004,2004,2004,2004,389,389,389,389,316,316,316,316,8,8,8,8,1.2,95,96,8470,16763,20791,8470,27039,31438
Mexico,1,1,900,1718,2017,2017,2017,2017,10909,10909,10909,10909,1332,1332,1332,1332,188,188,188,188,74.6,5765,5876,628968,1185155,1335090,628968,1651646,1995217
Kenya,1,1,0,0,2008,2008,2008,2008,894,894,894,894,462,462,462,462,18,18,18,18,1.2,89,90,3430,8112,10861,3430,8858,11960
Bangladesh,1,1,2,2,2005,2005,2005,2005,34,34,34,34,6,6,6,6,13,13,13,13,0.4,27,28,1824,4396,4841,1824,4866,5501
Nigeria,1,1,1832,3471,2011,2011,2011,2011,11693,11693,11693,11693,970,970,970,970,47,47,47,47,93.5,7245,7384,825290,1390998,1448108,825290,2239459,2805216
Comoros,1,1,548,1085,2015,2015,2015,2015,3395,3395,3395,3395,378,378,378,378,1,1,1,1,35.4,2740,2793,257981,434818,452670,257981,700042,876894
Malta,1,1,365,712,2016,2016,2016,2016,4485,4485,4485,4485,467,467,467,467,38,38,38,38,28.4,2200,2242,260432,490727,552810,260432,683884,826143
Cuba,1,1,1,0,1971,1971,1971,1971,180,180,180,180,34,34,34,34,0,0,0,0,0.2,14,14,1356,10456,4934,1356,3310,4718
